region,difficulty,investor,scenario,strategy,seed,day,gameState,cash,loan,creditLimit,creditUsage,maxCreditUsage,minCash,minTrust,minCsi,maxInventoryAndTransit,monthEndCount,netAssets,inventory,pendingOrders,soldVehicles,csi,trust,badReviews,defaultedDrafts,endingRank,bankruptcy,dismissed,won,months
"low_comp","hardcore","roi_first","star12","aggressive",1,360,"won",23619930.82899998,6443310,22024815,0.2925477467120609,0.9661536107711138,252972.07139999972,72,78.29142857142858,30,11,25586904.82899998,24,6,441,95.2652857142848,100,0,0,"regional_star",false,false,true,12
"low_comp","hardcore","roi_first","star12","aggressive",2,360,"won",13273511.93039998,8155230,13917176,0.5859831046183507,0.9558801746617087,114794.5,72,76.84857142857135,30,11,9880242.284999982,20,0,170,95.19999999999999,100,0,1,"regional_star",false,false,true,12
"low_comp","hardcore","brand_keeper","survive6","conservative",1,180,"won",5769443.4036,2640000,14496689,0.182110549519273,0.5477356181150551,1430599.0672,68,80,11,5,5414341.8036,6,2,61,95.55428571428558,100,0,0,"excellent",false,false,true,6
"low_comp","hardcore","brand_keeper","survive6","conservative",2,180,"won",4569962.249999999,546000,14157477,0.03856619367984847,0.605875152998776,1348573.7519999996,60,80,12,5,5134247.049999999,0,2,67,95.15428571428555,100,0,0,"excellent",false,false,true,6
"low_comp","hardcore","brand_keeper","survive6","balanced",1,180,"won",5762301.244200001,959000,17382235,0.05517127112825249,0.8940527845777234,1554951.4694,72,80,30,5,7812163.644200001,3,4,167,100,100,0,0,"regional_star",false,false,true,6
"low_comp","hardcore","brand_keeper","survive6","balanced",2,180,"won",12944323.3032,1856404,19115739,0.09711390179579246,0.7685013769889841,1778035.0861999998,72,80,21,5,12287929.703200001,0,8,184,100,100,0,0,"regional_star",false,false,true,6
"low_comp","hardcore","brand_keeper","survive6","aggressive",1,180,"won",16184317.890600003,6712737,25245686,0.26589639909171014,0.9165110860810665,355858.62639999995,72,80,29,5,16020967.290600002,11,12,322,88.71428571428505,100,0,0,"regional_star",false,false,true,6
"low_comp","hardcore","brand_keeper","survive6","aggressive",2,180,"won",9962943.387199996,2015753,22206550,0.09077290258955129,0.9209544676058077,247622.1230000003,72,80,30,5,15854618.387199994,20,6,262,95.07585714285665,100,0,0,"regional_star",false,false,true,6
"low_comp","hardcore","brand_keeper","double12","conservative",1,360,"won",8871857.820999987,3145000,12555346,0.250490906423447,0.5503365973072215,1599316.1104000013,68,80,11,11,8399857.820999987,9,1,100,95.53502857142827,96,0,0,"regional_star",false,false,true,12
"low_comp","hardcore","brand_keeper","double12","conservative",2,360,"won",10896308.842600003,6274000,12384908,0.5065843040578097,0.605875152998776,1456666.659799999,60,80,13,11,6107308.842600003,5,2,80,95.15465714285679,100,0,0,"regional_star",false,false,true,12
"low_comp","hardcore","brand_keeper","double12","balanced",1,360,"won",8990543.902799986,2107425,17540717,0.12014474664861191,0.8909265605875153,1420215.7285999993,72,78.29142857142858,30,11,8501355.702799987,0,8,234,95.66000000000003,100,0,0,"regional_star",false,false,true,12
"low_comp","hardcore","brand_keeper","double12","balanced",2,360,"won",16992097.327,7208000,13464851,0.5353197001585832,0.9907327459844779,1274819.6337999993,72,80,28,11,18100097.327,28,0,268,94.09999999999998,76,2,0,"regional_star",false,false,true,12
"low_comp","hardcore","brand_keeper","double12","aggressive",1,301,"dismissed",15892647.437400054,5298132,13297765,0.3984227424683772,0.9671421358629131,157000.43679999988,60,77.93142857142857,30,10,10594515.437400054,0,0,189,100,60,3,0,"",false,true,false,11
"low_comp","hardcore","brand_keeper","double12","aggressive",2,301,"dismissed",19628250.36499997,5421879,14341154,0.3780643454494666,0.9232851897184823,365752.09959999955,64,80,30,10,15691371.364999969,5,0,274,95.60285714285655,64,3,0,"",false,true,false,11
"low_comp","hardcore","brand_keeper","star12","conservative",1,271,"dismissed",4788904.425000018,3599000,10299754,0.34942582123806065,0.5048959608323134,1332094.8238000006,64,80,11,9,4456904.425000018,11,0,59,94.55142857142836,64,3,0,"",false,true,false,10
"low_comp","hardcore","brand_keeper","star12","conservative",2,360,"won",10681800.8092,6245000,12882054,0.4847829391182493,0.5523255813953488,1688069.708,68,80,11,11,7406800.8092,10,0,72,95.1599999999999,100,0,0,"regional_star",false,false,true,12
"low_comp","hardcore","brand_keeper","star12","balanced",1,360,"won",10885578.177399993,7721524,13232317,0.5835352946879976,0.9807278085510176,610010.9447999998,72,74.65628571428572,30,11,11480054.177399993,28,0,198,87.757285714286,96,0,0,"regional_star",false,false,true,12
"low_comp","hardcore","brand_keeper","star12","balanced",2,360,"won",23044534.989799973,8217465,21353300,0.3848334917787883,0.9071341284658468,771099.3804000007,72,80,28,11,23138202.789799973,24,4,349,96.2500000000002,100,0,0,"regional_star",false,false,true,12
"low_comp","hardcore","brand_keeper","star12","aggressive",1,360,"won",32988148.282000005,1189000,29047603,0.04093280949894557,0.908812729498164,327868.3679999999,72,79.71331428571285,30,11,36866199.48200001,5,6,692,84.71331428571268,100,0,0,"regional_star",false,false,true,12
"low_comp","hardcore","brand_keeper","star12","aggressive",2,241,"dismissed",8140970.9996000165,3521040,11239102,0.31328481581535605,0.9212790697674419,2283,44,80,30,8,8231271.471700175,18,0,153,100,44,3,2,"",false,true,false,9
"low_comp","hardcore","gambler","survive6","conservative",1,91,"dismissed",1479501.0000000047,3222000,8570107,0.3759579664524609,0.5477356181150551,1479501.0000000047,6,80,11,3,1227501.0000000047,10,0,2,95.47142857142852,6,3,0,"",false,true,false,4
"low_comp","hardcore","gambler","survive6","conservative",2,180,"won",4189760.2400000007,3567696,14245413,0.25044524858633443,0.5498776009791921,1360396.509599996,46,80,11,5,4240718.640000001,11,0,41,96.2228571428571,82,0,0,"excellent",false,false,true,6
"low_comp","hardcore","gambler","survive6","balanced",1,180,"won",6365180.324800002,1320000,15558748,0.0848397313202836,0.9449361991020043,1150655.2088000006,72,80,30,5,7578285.924800003,4,8,146,95.87285714285784,100,0,0,"regional_star",false,false,true,6
"low_comp","hardcore","gambler","survive6","balanced",2,180,"won",5085838.550600006,6799749,14214515,0.4783665851420186,0.6607743268053855,853595.4873999989,72,77.64571428571429,30,5,7785763.150600007,30,0,142,95.45285714285714,100,0,0,"regional_star",false,false,true,6
"low_comp","hardcore","gambler","survive6","aggressive",1,180,"won",1081557.190120799,2105234.1566,8332272,0.25266027760495574,0.9637359241126071,21939.494,56,80,30,5,5739401.7619207995,26,0,110,98.04285714285697,56,2,1,"excellent",false,false,true,6
"low_comp","hardcore","gambler","survive6","aggressive",2,180,"won",5021262.455399992,395242,20038284,0.019724343661363417,0.9753820379436965,201255.53059999985,72,80,30,5,9579943.655399993,8,12,261,95.34857142857088,100,0,0,"regional_star",false,false,true,6
"low_comp","hardcore","gambler","double12","conservative",1,331,"dismissed",7798931.12199999,3300000,10124687,0.32593600177467213,0.43497552019583846,1493668.999199999,32,80,10,11,7468931.12199999,10,0,68,95.31428571428555,32,3,0,"",false,true,false,12
"low_comp","hardcore","gambler","double12","conservative",2,360,"won",8109892.451000021,2640000,13206653,0.19989924775035733,0.5507955936352509,1560761.8499999996,50,80,11,11,8824667.65100002,10,0,98,95.03999999999975,100,0,0,"regional_star",false,false,true,12
"low_comp","hardcore","gambler","double12","balanced",1,271,"dismissed",12406568.608599933,8348556,11288522,0.7395614766928744,0.8318249694002448,1614013.6731999991,30,80,29,9,11186012.608599931,24,0,159,95.1214285714287,30,3,0,"",false,true,false,10
"low_comp","hardcore","gambler","double12","balanced",2,271,"dismissed",8122639.832999996,5280000,10234675,0.5158932745788215,0.997030905247566,1332698.1067999988,34,80,30,9,10861639.832999997,27,0,146,93.14999999999999,34,3,0,"",false,true,false,10
"low_comp","hardcore","gambler","double12","aggressive",1,181,"dismissed",6337717.666399972,5010095,9765228,0.5130545851054373,0.864890758873929,343265.6985999998,44,80,29,6,9976709.066399971,29,0,145,96.35714285714269,44,3,0,"",false,true,false,7
"low_comp","hardcore","gambler","double12","aggressive",2,360,"won",18269834.741799984,9319925,23033961,0.40461668750763274,0.9222096083231334,287045.0778000006,72,80,30,11,18088490.541799985,22,6,511,95.75057142856967,100,0,0,"regional_star",false,false,true,12
"low_comp","hardcore","gambler","star12","conservative",1,360,"won",8511903.651200023,2970000,15532021,0.19121787177599103,0.605875152998776,1432719.1824000003,50,80,12,11,8761914.851200022,10,1,90,93.76857142857087,66,0,0,"regional_star",false,false,true,12
"low_comp","hardcore","gambler","star12","conservative",2,331,"dismissed",8650679.412999999,3006080,10364573,0.29003413840589476,0.5477356181150551,1478422.4500000018,50,80,11,11,8614599.412999999,10,0,83,90.80857142857099,50,3,0,"",false,true,false,12
"low_comp","hardcore","gambler","star12","balanced",1,181,"dismissed",4362020.032400019,7729771,9279207,0.8330206449753734,0.9874153916768665,1121957.5179999992,34,80,28,6,4948249.0324000195,28,0,76,92.82857142857158,34,3,0,"",false,true,false,7
"low_comp","hardcore","gambler","star12","balanced",2,271,"dismissed",10049525.14260004,8536739,10678333,0.7994449133586675,0.9832039473684211,1011961.1195999992,34,78.93714285714287,30,9,10422786.14260004,30,0,167,90.29428571428583,34,3,0,"",false,true,false,10
"low_comp","hardcore","gambler","star12","aggressive",1,360,"won",25227196.609599993,8075571,22840798,0.35355905691210965,0.9673055385556916,231909.4836000001,72,77,30,11,25749132.809599996,21,6,548,95.23999999999904,100,0,0,"regional_star",false,false,true,12
"low_comp","hardcore","gambler","star12","aggressive",2,331,"dismissed",20550798.700999998,4653925,13261646,0.350931174003589,0.9736696756425949,481909.92139999964,44,80,30,11,24043603.301,27,0,411,99.04571428571349,44,3,0,"",false,true,false,12
"capital","rookie","cash_guardian","survive6","conservative",1,180,"won",8183520.049400004,2970000,15308914,0.19400461717924603,0.24874513575336313,3399886.018800002,60,89.09999999999997,9,5,8252521.649400003,9,0,54,95.0914285714285,100,0,0,"regional_star",false,false,true,6
"capital","rookie","cash_guardian","survive6","conservative",2,91,"dismissed",3386400.599999999,2213000,9039204,0.24482244233009898,0.24482244233009898,3386400.599999999,26,93.19999999999999,8,3,3252400.5999999996,7,0,3,95.19999999999999,26,3,0,"",false,true,false,4
"capital","rookie","cash_guardian","survive6","balanced",1,180,"won",15268295.304000005,1320000,20834226,0.06335728526704087,0.32022422445306725,3372066.4189999998,72,89.18714285714307,14,5,15634585.704000004,0,8,176,95.50857142857201,100,0,0,"regional_star",false,false,true,6
"capital","rookie","cash_guardian","survive6","balanced",2,180,"won",15695778.317799997,1537873,19910453,0.07723947817761856,0.3659615045681064,3158190.988199999,72,83.4000000000004,17,5,16143417.317799997,1,8,182,94.65000000000042,100,0,0,"regional_star",false,false,true,6
"capital","rookie","cash_guardian","survive6","aggressive",1,180,"won",18608941.9244,4690700,25729387,0.1823090460724929,0.419280625,3296084.1245999993,72,91.85999999999969,30,5,24305623.5244,26,0,311,95.1599999999995,100,0,0,"regional_star",false,false,true,6
"capital","rookie","cash_guardian","survive6","aggressive",2,180,"won",12830552.196199985,3960000,20183138,0.19620338522186193,0.4607023617116912,3244233.2915999983,72,91.24571428571407,30,5,18415631.396199983,27,0,214,96.24571428571385,100,0,0,"regional_star",false,false,true,6
"capital","rookie","cash_guardian","double12","conservative",1,360,"dismissed",8829313.779200047,5184000,10158909,0.5102910164861207,0.5102910164861207,3543275.4398,60,88.49999999999984,8,11,4536313.779200047,3,2,32,95.0999999999997,78,1,0,"failed",false,true,false,12
"capital","rookie","cash_guardian","double12","conservative",2,181,"dismissed",4312734.243999999,2640000,9267082,0.2848793179989127,0.28608188855658356,3167852.2429999993,18,90.2028571428571,8,6,4048734.243999999,8,0,20,95.37428571428575,18,3,0,"",false,true,false,7
"capital","rookie","cash_guardian","double12","balanced",1,301,"dismissed",18808311.4538,6600000,12832994,0.5142993131610597,0.5171285917812752,3434536.884600001,44,94,24,10,19336311.4538,24,0,197,95.4657142857143,44,3,0,"",false,true,false,11
"capital","rookie","cash_guardian","double12","balanced",2,211,"dismissed",5017828.965400006,4431219,9472220,0.4678120862902255,0.4877913971984479,2853492.857399998,30,89.96428571428584,14,7,2665609.9654000057,7,0,49,95.14428571428594,30,3,0,"",false,true,false,8
"capital","rookie","cash_guardian","double12","aggressive",1,91,"bankrupt",2911329.8920000065,9081844,9022788,1.006545205317913,1.006545205317913,2866165.8248,67,92.44571428571425,29,3,2954900.292000007,27,0,36,99.45142857142847,67,1,0,"",true,false,false,4
"capital","rookie","cash_guardian","double12","aggressive",2,331,"dismissed",29127065.56459984,2832398,15371408,0.18426405700765994,0.6298712270778862,2665594.887999999,44,91.87142857142825,30,11,32828667.56459984,22,0,378,100,44,3,0,"",false,true,false,12
"capital","rookie","cash_guardian","star12","conservative",1,360,"won",7676418.163999997,3960000,12273816,0.3226380450872003,0.3255316976626002,3524510.3669999996,60,91.8714285714285,8,11,5795418.163999997,7,0,31,94.35142857142853,100,0,0,"excellent",false,false,true,12
"capital","rookie","cash_guardian","star12","conservative",2,360,"won",9290391.728199976,2292000,10504777,0.21818644984086763,0.26372193159532586,3149598.127999999,60,86.29999999999976,8,11,9141603.728199976,7,0,93,95.19999999999956,66,2,0,"regional_star",false,false,true,12
"capital","rookie","cash_guardian","star12","balanced",1,271,"dismissed",15117325.376400031,6336640,11925012,0.531373888764221,0.5351219373781403,3366772.878599999,34,94,24,9,15908685.376400031,24,0,151,96,34,3,0,"",false,true,false,10
